fecha,metrica,procesadora,valor,origen
01/08/2024,Compras con QR,89506170000,221898183530,OMP 01
01/09/2024,Compras con QR,89506170000,226300433767,OMP 01
01/10/2024,Compras con QR,89506170000,279628502025,OMP 01
01/11/2024,Compras con QR,89506170000,260151588696,OMP 01
01/12/2024,Compras con QR,89506170000,375565173487,OMP 01
01/01/2025,Compras con QR,89506170000,282086469225,OMP 01
01/02/2025,Compras con QR,89506170000,271311706216,OMP 01
01/03/2025,Compras con QR,89506170000,290740250350,OMP 01
01/04/2025,Compras con QR,89506170000,289246429962,OMP 01
01/05/2025,Compras con QR,89506170000,343461212508,OMP 01
01/06/2025,Compras con QR,89506170000,359185883872,OMP 01
01/07/2025,Compras con QR,89506170000,357397301478,OMP 01
01/08/2025,Compras con QR,89506170000,342146080874,OMP 01
01/09/2025,Compras con QR,89506170000,384551380850,OMP 01
01/10/2025,Compras con QR,89506170000,392092966022,OMP 01
01/11/2025,Compras con QR,89506170000,378997647585,OMP 01
01/12/2025,Compras con QR,89506170000,532235318978,OMP 01
01/01/2026,Compras con QR,89506170000,385657340655,OMP 01
01/02/2026,Compras con QR,89506170000,383223024259,OMP 01
01/03/2026,Compras con QR,89506170000,446198153575,OMP 01
01/02/2024,Compras con banda Magnetica,284721,276002,OMP 01_02
01/03/2024,Compras con banda Magnetica,284721,279035,OMP 01_02
01/04/2024,Compras con banda Magnetica,284721,299780,OMP 01_02
01/05/2024,Compras con banda Magnetica,284721,298859,OMP 01_02
01/06/2024,Compras con banda Magnetica,284721,290249,OMP 01_02
01/07/2024,Compras con banda Magnetica,284721,313560,OMP 01_02
01/08/2024,Compras con banda Magnetica,284721,329093,OMP 01_02
01/09/2024,Compras con banda Magnetica,284721,318223,OMP 01_02
01/10/2024,Compras con banda Magnetica,284721,340319,OMP 01_02
01/11/2024,Compras con banda Magnetica,284721,324442,OMP 01_02
01/12/2024,Compras con banda Magnetica,284721,288121,OMP 01_02
01/01/2025,Compras con banda Magnetica,284721,264860,OMP 01_02
01/02/2025,Compras con banda Magnetica,284721,255990,OMP 01_02
01/03/2025,Compras con banda Magnetica,284721,276519,OMP 01_02
01/04/2025,Compras con banda Magnetica,284721,272430,OMP 01_02
01/05/2025,Compras con banda Magnetica,284721,286882,OMP 01_02
01/06/2025,Compras con banda Magnetica,284721,276694,OMP 01_02
01/07/2025,Compras con banda Magnetica,284721,283464,OMP 01_02
01/08/2025,Compras con banda Magnetica,284721,281507.5,OMP 01_02
01/09/2025,Compras con banda Magnetica,284721,275316,OMP 01_02
01/10/2025,Compras con banda Magnetica,284721,284915,OMP 01_02
01/11/2025,Compras con banda Magnetica,284721,272918,OMP 01_02
01/12/2025,Compras con banda Magnetica,284721,242781,OMP 01_02
01/01/2026,Compras con banda Magnetica,284721,249324,OMP 01_02
01/02/2026,Compras con banda Magnetica,284721,218564,OMP 01_02
01/03/2026,Compras con banda Magnetica,284721,257499,OMP 01_02
01/02/2024,Compras con banda Magnetica,54418636021,51363277158,OMP 01_02
01/03/2024,Compras con banda Magnetica,54418636021,51962512978,OMP 01_02
01/04/2024,Compras con banda Magnetica,54418636021,53521997101,OMP 01_02
01/05/2024,Compras con banda Magnetica,54418636021,54356070594,OMP 01_02
01/06/2024,Compras con banda Magnetica,54418636021,51353278802,OMP 01_02
01/07/2024,Compras con banda Magnetica,54418636021,54729617713,OMP 01_02
01/08/2024,Compras con banda Magnetica,54418636021,58429535880,OMP 01_02
01/09/2024,Compras con banda Magnetica,54418636021,56185082910,OMP 01_02
01/10/2024,Compras con banda Magnetica,54418636021,60410747600,OMP 01_02
01/11/2024,Compras con banda Magnetica,54418636021,60909395326,OMP 01_02
01/12/2024,Compras con banda Magnetica,54418636021,61463333027,OMP 01_02
01/01/2025,Compras con banda Magnetica,54418636021,49684035775,OMP 01_02
01/02/2025,Compras con banda Magnetica,54418636021,46982269298,OMP 01_02
01/03/2025,Compras con banda Magnetica,54418636021,52548023821,OMP 01_02
01/04/2025,Compras con banda Magnetica,54418636021,49005658454,OMP 01_02
01/05/2025,Compras con banda Magnetica,54418636021,52066913609,OMP 01_02
01/06/2025,Compras con banda Magnetica,54418636021,51258802684,OMP 01_02
01/07/2025,Compras con banda Magnetica,54418636021,52068053630,OMP 01_02
01/08/2025,Compras con banda Magnetica,54418636021,53419716422,OMP 01_02
01/09/2025,Compras con banda Magnetica,54418636021,50771666062,OMP 01_02
01/10/2025,Compras con banda Magnetica,54418636021,53568532733,OMP 01_02
01/11/2025,Compras con banda Magnetica,54418636021,53440126125,OMP 01_02
01/12/2025,Compras con banda Magnetica,54418636021,52783239549,OMP 01_02
01/01/2026,Compras con banda Magnetica,54418636021,51222388934,OMP 01_02
01/02/2026,Compras con banda Magnetica,54418636021,43227347745,OMP 01_02
01/03/2026,Compras con banda Magnetica,54418636021,51527195589,OMP 01_02
01/02/2024,Compras con QR,713724,678992,OMP 01_02
01/03/2024,Compras con QR,713724,641481,OMP 01_02
01/04/2024,Compras con QR,713724,775995,OMP 01_02
01/05/2024,Compras con QR,713724,777151,OMP 01_02
01/06/2024,Compras con QR,713724,752231,OMP 01_02
01/07/2024,Compras con QR,713724,886043,OMP 01_02
01/08/2024,Compras con QR,713724,886474,OMP 01_02
01/09/2024,Compras con QR,713724,867311,OMP 01_02
01/10/2024,Compras con QR,713724,1053141,OMP 01_02
01/11/2024,Compras con QR,713724,920524,OMP 01_02
01/12/2024,Compras con QR,713724,1019863,OMP 01_02
01/01/2025,Compras con QR,713724,930355,OMP 01_02
01/02/2025,Compras con QR,713724,896109,OMP 01_02
01/03/2025,Compras con QR,713724,985763,OMP 01_02
01/04/2025,Compras con QR,713724,968285,OMP 01_02
01/05/2025,Compras con QR,713724,1080026,OMP 01_02
01/06/2025,Compras con QR,713724,1103860,OMP 01_02
01/07/2025,Compras con QR,713724,1134208,OMP 01_02
01/08/2025,Compras con QR,713724,1087977,OMP 01_02
01/09/2025,Compras con QR,713724,1186041,OMP 01_02
01/10/2025,Compras con QR,713724,1194850,OMP 01_02
01/11/2025,Compras con QR,713724,1115032,OMP 01_02
01/12/2025,Compras con QR,713724,1366116,OMP 01_02
01/01/2026,Compras con QR,713724,1149542,OMP 01_02
01/02/2026,Compras con QR,713724,1137070,OMP 01_02
01/03/2026,Compras con QR,713724,1307850,OMP 01_02
01/02/2024,Compras con QR,165256065001,157775855874,OMP 01_02
01/03/2024,Compras con QR,165256065001,143206111425,OMP 01_02
01/04/2024,Compras con QR,165256065001,177302183004,OMP 01_02
01/05/2024,Compras con QR,165256065001,192482768584,OMP 01_02
01/06/2024,Compras con QR,165256065001,176186411770,OMP 01_02
01/07/2024,Compras con QR,165256065001,197104469112,OMP 01_02
01/08/2024,Compras con QR,165256065001,193226353310,OMP 01_02
01/09/2024,Compras con QR,165256065001,195853167051,OMP 01_02
01/10/2024,Compras con QR,165256065001,241463815769,OMP 01_02
01/11/2024,Compras con QR,165256065001,223235502969,OMP 01_02
01/12/2024,Compras con QR,165256065001,329333950833,OMP 01_02
01/01/2025,Compras con QR,165256065001,242125825714,OMP 01_02
01/02/2025,Compras con QR,165256065001,232756607083,OMP 01_02
01/03/2025,Compras con QR,165256065001,247664242509,OMP 01_02
01/04/2025,Compras con QR,165256065001,245720181608,OMP 01_02
01/05/2025,Compras con QR,165256065001,294292056964,OMP 01_02
01/06/2025,Compras con QR,165256065001,305378106995,OMP 01_02
01/07/2025,Compras con QR,165256065001,295358133886,OMP 01_02
01/08/2025,Compras con QR,165256065001,280728465268,OMP 01_02
01/09/2025,Compras con QR,165256065001,309540870255,OMP 01_02
01/10/2025,Compras con QR,165256065001,321246007330,OMP 01_02
01/11/2025,Compras con QR,165256065001,308044543283,OMP 01_02
01/12/2025,Compras con QR,165256065001,447264684858,OMP 01_02
01/01/2026,Compras con QR,165256065001,322619321975,OMP 01_02
01/02/2026,Compras con QR,165256065001,313616504403,OMP 01_02
01/03/2026,Compras con QR,165256065001,361530907446,OMP 01_02
01/02/2024,Compras con Chip,224511,198652,OMP 01_02
01/03/2024,Compras con Chip,224511,193757,OMP 01_02
01/04/2024,Compras con Chip,224511,231980,OMP 01_02
01/05/2024,Compras con Chip,224511,215887,OMP 01_02
01/06/2024,Compras con Chip,224511,203260,OMP 01_02
01/07/2024,Compras con Chip,224511,364463,OMP 01_02
01/08/2024,Compras con Chip,224511,417339,OMP 01_02
01/09/2024,Compras con Chip,224511,396287,OMP 01_02
01/10/2024,Compras con Chip,224511,499505,OMP 01_02
01/11/2024,Compras con Chip,224511,455468,OMP 01_02
01/12/2024,Compras con Chip,224511,529271,OMP 01_02
01/01/2025,Compras con Chip,224511,530250,OMP 01_02
01/02/2025,Compras con Chip,224511,534128,OMP 01_02
01/03/2025,Compras con Chip,224511,655918,OMP 01_02
01/04/2025,Compras con Chip,224511,654939,OMP 01_02
01/05/2025,Compras con Chip,224511,686034,OMP 01_02
01/06/2025,Compras con Chip,224511,718306,OMP 01_02
01/07/2025,Compras con Chip,224511,792048,OMP 01_02
01/08/2025,Compras con Chip,224511,801775,OMP 01_02
01/09/2025,Compras con Chip,224511,965884,OMP 01_02
01/10/2025,Compras con Chip,224511,994172,OMP 01_02
01/11/2025,Compras con Chip,224511,914672,OMP 01_02
01/12/2025,Compras con Chip,224511,1057591,OMP 01_02
01/01/2026,Compras con Chip,224511,965835,OMP 01_02
01/02/2026,Compras con Chip,224511,896134,OMP 01_02
01/03/2026,Compras con Chip,224511,970659,OMP 01_02
01/02/2024,Compras con Chip,45733767652,39391321510,OMP 01_02
01/03/2024,Compras con Chip,45733767652,36247781902,OMP 01_02
01/04/2024,Compras con Chip,45733767652,40412605379,OMP 01_02
01/05/2024,Compras con Chip,45733767652,37858864040,OMP 01_02
01/06/2024,Compras con Chip,45733767652,33817408796,OMP 01_02
01/07/2024,Compras con Chip,45733767652,54816430988,OMP 01_02
01/08/2024,Compras con Chip,45733767652,59160984062,OMP 01_02
01/09/2024,Compras con Chip,45733767652,55507504459,OMP 01_02
01/10/2024,Compras con Chip,45733767652,69606947174,OMP 01_02
01/11/2024,Compras con Chip,45733767652,63315704534,OMP 01_02
01/12/2024,Compras con Chip,45733767652,82252362937,OMP 01_02
01/01/2025,Compras con Chip,45733767652,72281621386,OMP 01_02
01/02/2025,Compras con Chip,45733767652,69727888092,OMP 01_02
01/03/2025,Compras con Chip,45733767652,81395489203,OMP 01_02
01/04/2025,Compras con Chip,45733767652,79436974006,OMP 01_02
01/05/2025,Compras con Chip,45733767652,81695896784,OMP 01_02
01/06/2025,Compras con Chip,45733767652,86080341965,OMP 01_02
01/07/2025,Compras con Chip,45733767652,94329829941,OMP 01_02
01/08/2025,Compras con Chip,45733767652,93085351551,OMP 01_02
01/09/2025,Compras con Chip,45733767652,107100965568,OMP 01_02
01/10/2025,Compras con Chip,45733767652,107124778808,OMP 01_02
01/11/2025,Compras con Chip,45733767652,98471347013,OMP 01_02
01/12/2025,Compras con Chip,45733767652,127571206848,OMP 01_02
01/01/2026,Compras con Chip,45733767652,108551989186,OMP 01_02
01/02/2026,Compras con Chip,45733767652,96422321606,OMP 01_02
01/03/2026,Compras con Chip,45733767652,103664047259,OMP 01_02
01/02/2024,Compras con NFC,2745864,2596391,OMP 01_02
01/03/2024,Compras con NFC,2745864,2562932,OMP 01_02
01/04/2024,Compras con NFC,2745864,3123493,OMP 01_02
01/05/2024,Compras con NFC,2745864,3018803,OMP 01_02
01/06/2024,Compras con NFC,2745864,2860916,OMP 01_02
01/07/2024,Compras con NFC,2745864,3435956,OMP 01_02
01/08/2024,Compras con NFC,2745864,3262815,OMP 01_02
01/09/2024,Compras con NFC,2745864,3072678,OMP 01_02
01/10/2024,Compras con NFC,2745864,3827099,OMP 01_02
01/11/2024,Compras con NFC,2745864,4027721,OMP 01_02
01/12/2024,Compras con NFC,2745864,4838634,OMP 01_02
01/01/2025,Compras con NFC,2745864,4809813,OMP 01_02
01/02/2025,Compras con NFC,2745864,4769846,OMP 01_02
01/03/2025,Compras con NFC,2745864,5423396,OMP 01_02
01/04/2025,Compras con NFC,2745864,5115155,OMP 01_02
01/05/2025,Compras con NFC,2745864,5207198,OMP 01_02
01/06/2025,Compras con NFC,2745864,5379737,OMP 01_02
01/07/2025,Compras con NFC,2745864,6004203,OMP 01_02
01/08/2025,Compras con NFC,2745864,5980993.5,OMP 01_02
01/09/2025,Compras con NFC,2745864,6733424,OMP 01_02
01/10/2025,Compras con NFC,2745864,6338143,OMP 01_02
01/11/2025,Compras con NFC,2745864,5831400,OMP 01_02
01/12/2025,Compras con NFC,2745864,6699853,OMP 01_02
01/01/2026,Compras con NFC,2745864,5925158,OMP 01_02
01/02/2026,Compras con NFC,2745864,5726140,OMP 01_02
01/03/2026,Compras con NFC,2745864,6533518,OMP 01_02
01/02/2024,Compras con NFC,576221641409,509024085827,OMP 01_02
01/03/2024,Compras con NFC,576221641409,487759246218,OMP 01_02
01/04/2024,Compras con NFC,576221641409,578437151922,OMP 01_02
01/05/2024,Compras con NFC,576221641409,578992140267,OMP 01_02
01/06/2024,Compras con NFC,576221641409,527505380586,OMP 01_02
01/07/2024,Compras con NFC,576221641409,621675941321,OMP 01_02
01/08/2024,Compras con NFC,576221641409,588593647345,OMP 01_02
01/09/2024,Compras con NFC,576221641409,563420107718,OMP 01_02
01/10/2024,Compras con NFC,576221641409,701406120603,OMP 01_02
01/11/2024,Compras con NFC,576221641409,703974075767,OMP 01_02
01/12/2024,Compras con NFC,576221641409,938961235134,OMP 01_02
01/01/2025,Compras con NFC,576221641409,829038483432,OMP 01_02
01/02/2025,Compras con NFC,576221641409,782056738552,OMP 01_02
01/03/2025,Compras con NFC,576221641409,859620525798,OMP 01_02
01/04/2025,Compras con NFC,576221641409,808189759140,OMP 01_02
01/05/2025,Compras con NFC,576221641409,812640269710,OMP 01_02
01/06/2025,Compras con NFC,576221641409,864456849088,OMP 01_02
01/07/2025,Compras con NFC,576221641409,935415207073,OMP 01_02
01/08/2025,Compras con NFC,576221641409,935631190370,OMP 01_02
01/09/2025,Compras con NFC,576221641409,1021687644746,OMP 01_02
01/10/2025,Compras con NFC,576221641409,975927614518,OMP 01_02
01/11/2025,Compras con NFC,576221641409,938515021371,OMP 01_02
01/12/2025,Compras con NFC,576221641409,1235812209847,OMP 01_02
01/01/2026,Compras con NFC,576221641409,999055420977,OMP 01_02
01/02/2026,Compras con NFC,576221641409,924703025069,OMP 01_02
01/03/2026,Compras con NFC,576221641409,1030629791519,OMP 01_02
01/02/2024,Compras con Tarjeta no presente,672479,708013,OMP 01_02
01/03/2024,Compras con Tarjeta no presente,672479,684620,OMP 01_02
01/04/2024,Compras con Tarjeta no presente,672479,835415,OMP 01_02
01/05/2024,Compras con Tarjeta no presente,672479,801087,OMP 01_02
01/06/2024,Compras con Tarjeta no presente,672479,776792,OMP 01_02
01/07/2024,Compras con Tarjeta no presente,672479,943315,OMP 01_02
01/08/2024,Compras con Tarjeta no presente,672479,884507,OMP 01_02
01/09/2024,Compras con Tarjeta no presente,672479,866695,OMP 01_02
01/10/2024,Compras con Tarjeta no presente,672479,1108743,OMP 01_02
01/11/2024,Compras con Tarjeta no presente,672479,1076487,OMP 01_02
01/12/2024,Compras con Tarjeta no presente,672479,1195049,OMP 01_02
01/01/2025,Compras con Tarjeta no presente,672479,1063887,OMP 01_02
01/02/2025,Compras con Tarjeta no presente,672479,939924,OMP 01_02
01/03/2025,Compras con Tarjeta no presente,672479,1140040,OMP 01_02
01/04/2025,Compras con Tarjeta no presente,672479,1224835,OMP 01_02
01/05/2025,Compras con Tarjeta no presente,672479,1240263,OMP 01_02
01/06/2025,Compras con Tarjeta no presente,672479,1285368,OMP 01_02
01/07/2025,Compras con Tarjeta no presente,672479,1434791,OMP 01_02
01/08/2025,Compras con Tarjeta no presente,672479,1482388,OMP 01_02
01/09/2025,Compras con Tarjeta no presente,672479,1754658,OMP 01_02
01/10/2025,Compras con Tarjeta no presente,672479,1785537,OMP 01_02
01/11/2025,Compras con Tarjeta no presente,672479,1818633,OMP 01_02
01/12/2025,Compras con Tarjeta no presente,672479,1999937,OMP 01_02
01/01/2026,Compras con Tarjeta no presente,672479,1776761,OMP 01_02
01/02/2026,Compras con Tarjeta no presente,672479,1750283,OMP 01_02
01/03/2026,Compras con Tarjeta no presente,672479,1971316,OMP 01_02
01/02/2024,Compras con Tarjeta no presente,79647055850,77548133397,OMP 01_02
01/03/2024,Compras con Tarjeta no presente,79647055850,73769648157,OMP 01_02
01/04/2024,Compras con Tarjeta no presente,79647055850,97787718665,OMP 01_02
01/05/2024,Compras con Tarjeta no presente,79647055850,90084908077,OMP 01_02
01/06/2024,Compras con Tarjeta no presente,79647055850,84208936722,OMP 01_02
01/07/2024,Compras con Tarjeta no presente,79647055850,100361928634,OMP 01_02
01/08/2024,Compras con Tarjeta no presente,79647055850,96131464009,OMP 01_02
01/09/2024,Compras con Tarjeta no presente,79647055850,94443139231,OMP 01_02
01/10/2024,Compras con Tarjeta no presente,79647055850,128677100522,OMP 01_02
01/11/2024,Compras con Tarjeta no presente,79647055850,129389432944,OMP 01_02
01/12/2024,Compras con Tarjeta no presente,79647055850,129219334749,OMP 01_02
01/01/2025,Compras con Tarjeta no presente,79647055850,120606531486,OMP 01_02
01/02/2025,Compras con Tarjeta no presente,79647055850,116349944606,OMP 01_02
01/03/2025,Compras con Tarjeta no presente,79647055850,137867451242,OMP 01_02
01/04/2025,Compras con Tarjeta no presente,79647055850,131952586949,OMP 01_02
01/05/2025,Compras con Tarjeta no presente,79647055850,141529787322,OMP 01_02
01/06/2025,Compras con Tarjeta no presente,79647055850,136922905722,OMP 01_02
01/07/2025,Compras con Tarjeta no presente,79647055850,195764278409,OMP 01_02
01/08/2025,Compras con Tarjeta no presente,79647055850,153485246373,OMP 01_02
01/09/2025,Compras con Tarjeta no presente,79647055850,179464151152,OMP 01_02
01/10/2025,Compras con Tarjeta no presente,79647055850,185533417306,OMP 01_02
01/11/2025,Compras con Tarjeta no presente,79647055850,185459886088,OMP 01_02
01/12/2025,Compras con Tarjeta no presente,79647055850,185686585254,OMP 01_02
01/01/2026,Compras con Tarjeta no presente,79647055850,173883801970,OMP 01_02
01/02/2026,Compras con Tarjeta no presente,79647055850,170647631972,OMP 01_02
01/03/2026,Compras con Tarjeta no presente,79647055850,196761793247,OMP 01_02
01/02/2024,Compras con QR,73601,70477,OMP 01_02
01/03/2024,Compras con QR,73601,71001,OMP 01_02
01/04/2024,Compras con QR,73601,84876,OMP 01_02
01/05/2024,Compras con QR,73601,88307,OMP 01_02
01/06/2024,Compras con QR,73601,82899,OMP 01_02
01/07/2024,Compras con QR,73601,100377,OMP 01_02
01/08/2024,Compras con QR,73601,93549,OMP 01_02
01/09/2024,Compras con QR,73601,94806,OMP 01_02
01/10/2024,Compras con QR,73601,114608,OMP 01_02
01/11/2024,Compras con QR,73601,103657,OMP 01_02
01/12/2024,Compras con QR,73601,105873,OMP 01_02
01/01/2025,Compras con QR,73601,110844,OMP 01_02
01/02/2025,Compras con QR,73601,107637,OMP 01_02
01/03/2025,Compras con QR,73601,116330,OMP 01_02
01/04/2025,Compras con QR,73601,119608,OMP 01_02
01/05/2025,Compras con QR,73601,129674,OMP 01_02
01/06/2025,Compras con QR,73601,142001,OMP 01_02
01/07/2025,Compras con QR,73601,149607,OMP 01_02
01/08/2025,Compras con QR,73601,143844,OMP 01_02
01/09/2025,Compras con QR,73601,172599,OMP 01_02
01/10/2025,Compras con QR,73601,175281,OMP 01_02
01/11/2025,Compras con QR,73601,163180,OMP 01_02
01/12/2025,Compras con QR,73601,183007,OMP 01_02
01/01/2026,Compras con QR,73601,160217,OMP 01_02
01/02/2026,Compras con QR,73601,163843,OMP 01_02
01/03/2026,Compras con QR,73601,195492,OMP 01_02
01/02/2024,Compras con QR,22900083803,22553273349,OMP 01_02
01/03/2024,Compras con QR,22900083803,24227088578,OMP 01_02
01/04/2024,Compras con QR,22900083803,26935567342,OMP 01_02
01/05/2024,Compras con QR,22900083803,27287379758,OMP 01_02
01/06/2024,Compras con QR,22900083803,26460217314,OMP 01_02
01/07/2024,Compras con QR,22900083803,29836676650,OMP 01_02
01/08/2024,Compras con QR,22900083803,28671847476,OMP 01_02
01/09/2024,Compras con QR,22900083803,30447266716,OMP 01_02
01/10/2024,Compras con QR,22900083803,38164686256,OMP 01_02
01/11/2024,Compras con QR,22900083803,36916085727,OMP 01_02
01/12/2024,Compras con QR,22900083803,46231222654,OMP 01_02
01/01/2025,Compras con QR,22900083803,39960643511,OMP 01_02
01/02/2025,Compras con QR,22900083803,38555099133,OMP 01_02
01/03/2025,Compras con QR,22900083803,43076007841,OMP 01_02
01/04/2025,Compras con QR,22900083803,43526248354,OMP 01_02
01/05/2025,Compras con QR,22900083803,49169155544,OMP 01_02
01/06/2025,Compras con QR,22900083803,53807776877,OMP 01_02
01/07/2025,Compras con QR,22900083803,62039167592,OMP 01_02
01/08/2025,Compras con QR,22900083803,61417615606,OMP 01_02
01/09/2025,Compras con QR,22900083803,75010510595,OMP 01_02
01/10/2025,Compras con QR,22900083803,70846958692,OMP 01_02
01/11/2025,Compras con QR,22900083803,70953104302,OMP 01_02
01/12/2025,Compras con QR,22900083803,84970634120,OMP 01_02
01/01/2026,Compras con QR,22900083803,63038018680,OMP 01_02
01/02/2026,Compras con QR,22900083803,69606519856,OMP 01_02
01/03/2026,Compras con QR,22900083803,84667246129,OMP 01_02
01/02/2024,Compras con Link de pago,4181,4484,OMP 01_02
01/03/2024,Compras con Link de pago,4181,4267,OMP 01_02
01/04/2024,Compras con Link de pago,4181,5363,OMP 01_02
01/05/2024,Compras con Link de pago,4181,5523,OMP 01_02
01/06/2024,Compras con Link de pago,4181,5233,OMP 01_02
01/07/2024,Compras con Link de pago,4181,6534,OMP 01_02
01/08/2024,Compras con Link de pago,4181,6386,OMP 01_02
01/09/2024,Compras con Link de pago,4181,8016,OMP 01_02
01/10/2024,Compras con Link de pago,4181,12368,OMP 01_02
01/11/2024,Compras con Link de pago,4181,13778,OMP 01_02
01/12/2024,Compras con Link de pago,4181,16155,OMP 01_02
01/01/2025,Compras con Link de pago,4181,15995,OMP 01_02
01/02/2025,Compras con Link de pago,4181,17337,OMP 01_02
01/03/2025,Compras con Link de pago,4181,19237,OMP 01_02
01/04/2025,Compras con Link de pago,4181,18661,OMP 01_02
01/05/2025,Compras con Link de pago,4181,20044,OMP 01_02
01/06/2025,Compras con Link de pago,4181,21718,OMP 01_02
01/07/2025,Compras con Link de pago,4181,29851,OMP 01_02
01/08/2025,Compras con Link de pago,4181,38420,OMP 01_02
01/09/2025,Compras con Link de pago,4181,45919,OMP 01_02
01/10/2025,Compras con Link de pago,4181,57966,OMP 01_02
01/11/2025,Compras con Link de pago,4181,63150,OMP 01_02
01/12/2025,Compras con Link de pago,4181,66030,OMP 01_02
01/01/2026,Compras con Link de pago,4181,59021,OMP 01_02
01/02/2026,Compras con Link de pago,4181,62669,OMP 01_02
01/03/2026,Compras con Link de pago,4181,60839,OMP 01_02
01/02/2024,Compras con Link de pago,5788932190,5597347868,OMP 01_02
01/03/2024,Compras con Link de pago,5788932190,5794511368,OMP 01_02
01/04/2024,Compras con Link de pago,5788932190,6539483722,OMP 01_02
01/05/2024,Compras con Link de pago,5788932190,5902033720,OMP 01_02
01/06/2024,Compras con Link de pago,5788932190,5679209775,OMP 01_02
01/07/2024,Compras con Link de pago,5788932190,6981931734,OMP 01_02
01/08/2024,Compras con Link de pago,5788932190,6745131132,OMP 01_02
01/09/2024,Compras con Link de pago,5788932190,6277941875,OMP 01_02
01/10/2024,Compras con Link de pago,5788932190,8603264381,OMP 01_02
01/11/2024,Compras con Link de pago,5788932190,9880902743,OMP 01_02
01/12/2024,Compras con Link de pago,5788932190,11084541347,OMP 01_02
01/01/2025,Compras con Link de pago,5788932190,10969813889,OMP 01_02
01/02/2025,Compras con Link de pago,5788932190,11530316816,OMP 01_02
01/03/2025,Compras con Link de pago,5788932190,13015045744,OMP 01_02
01/04/2025,Compras con Link de pago,5788932190,12129646698,OMP 01_02
01/05/2025,Compras con Link de pago,5788932190,12620264342,OMP 01_02
01/06/2025,Compras con Link de pago,5788932190,14131163766,OMP 01_02
01/07/2025,Compras con Link de pago,5788932190,18628512415,OMP 01_02
01/08/2025,Compras con Link de pago,5788932190,19884657559,OMP 01_02
01/09/2025,Compras con Link de pago,5788932190,23194246362,OMP 01_02
01/10/2025,Compras con Link de pago,5788932190,25211625045,OMP 01_02
01/11/2025,Compras con Link de pago,5788932190,29296540490,OMP 01_02
01/12/2025,Compras con Link de pago,5788932190,29622564893,OMP 01_02
01/01/2026,Compras con Link de pago,5788932190,27196052258,OMP 01_02
01/02/2026,Compras con Link de pago,5788932190,29529449056,OMP 01_02
01/03/2026,Compras con Link de pago,5788932190,29957261964,OMP 01_02
01/02/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1561958,OMP 02
01/03/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1576709,OMP 02
01/04/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1598864,OMP 02
01/05/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1615480,OMP 02
01/06/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1628889,OMP 02
01/07/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1646316,OMP 02
01/08/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1665474,OMP 02
01/09/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1678256,OMP 02
01/10/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1694948,OMP 02
01/11/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1711231,OMP 02
01/12/2018,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1724217,OMP 02
01/01/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1737006,OMP 02
01/02/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1756371,OMP 02
01/03/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1771913,OMP 02
01/04/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1785434,OMP 02
01/05/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1800785,OMP 02
01/06/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1818232,OMP 02
01/07/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1835360,OMP 02
01/08/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1851539,OMP 02
01/09/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1864374,OMP 02
01/10/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1879132,OMP 02
01/11/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1891494,OMP 02
01/12/2019,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1895260,OMP 02
01/01/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1900253,OMP 02
01/02/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1911383,OMP 02
01/03/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1914561,OMP 02
01/04/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1922277,OMP 02
01/05/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1924053,OMP 02
01/06/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1929193,OMP 02
01/07/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1938230,OMP 02
01/08/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1946105,OMP 02
01/09/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1952074,OMP 02
