fecha,indicador,operadora,valor,origen_valor
01/07/2020,Extracciones en ATM con Tarjetas Prepagas,Monto,10771870000,OMP 03
01/08/2020,Extracciones en ATM con Tarjetas Prepagas,Monto,10545030000,OMP 03
01/09/2020,Extracciones en ATM con Tarjetas Prepagas,Monto,10385390000,OMP 03
01/10/2020,Extracciones en ATM con Tarjetas Prepagas,Monto,10628940000,OMP 03
01/11/2020,Extracciones en ATM con Tarjetas Prepagas,Monto,11332850000,OMP 03
01/12/2020,Extracciones en ATM con Tarjetas Prepagas,Monto,12670780000,OMP 03
01/01/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,10499790000,OMP 03
01/02/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,10291570000,OMP 03
01/03/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,11277450000,OMP 03
01/04/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,9666830000,OMP 03
01/05/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,11282290000,OMP 03
01/06/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,10940930000,OMP 03
01/07/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,12134610000,OMP 03
01/08/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,13469190000,OMP 03
01/09/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,13030480000,OMP 03
01/10/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,12793070000,OMP 03
01/11/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,13750230000,OMP 03
01/12/2021,Extracciones en ATM con Tarjetas Prepagas,Monto,24764330000,OMP 03
01/01/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,17663210000,OMP 03
01/02/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,16459820000,OMP 03
01/03/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,20239940000,OMP 03
01/04/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,19114320000,OMP 03
01/05/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,18359760897,OMP 03
01/06/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,8204800000,OMP 03
01/07/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,21240350000,OMP 03
01/08/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,21142330000,OMP 03
01/09/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,22274750000,OMP 03
01/10/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,20333368800,OMP 03
01/11/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,19672140000,OMP 03
01/12/2022,Extracciones en ATM con Tarjetas Prepagas,Monto,23538790000,OMP 03
01/01/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,18288430000,OMP 03
01/02/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,16640490000,OMP 03
01/03/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,18255770000,OMP 03
01/04/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,17602250000,OMP 03
01/05/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,16487840000,OMP 03
01/06/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,15624750000,OMP 03
01/07/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,22449270000,OMP 03
01/08/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,17191440000,OMP 03
01/09/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,14439930000,OMP 03
01/10/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,5060490000,OMP 03
01/11/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,14532730000,OMP 03
01/12/2023,Extracciones en ATM con Tarjetas Prepagas,Monto,15334200000,OMP 03
01/01/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,12143610000,OMP 03
01/02/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,11346047000,OMP 03
01/03/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,3786111500,OMP 03
01/04/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,18656783156,OMP 03
01/05/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,11912841000,OMP 03
01/06/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,12422742630,OMP 03
01/07/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,10973723500,OMP 03
01/08/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,13736645519,OMP 03
01/09/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,15106712097,OMP 03
01/10/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,15354459468,OMP 03
01/11/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,13218691107,OMP 03
01/12/2024,Extracciones en ATM con Tarjetas Prepagas,Monto,17759131945,OMP 03
01/01/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,11484843544,OMP 03
01/02/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,11079904847,OMP 03
01/03/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,13317189776,OMP 03
01/04/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,12239714743,OMP 03
01/05/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,13524926130,OMP 03
01/06/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,12807252262,OMP 03
01/07/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,12731169643,OMP 03
01/08/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,10379890707,OMP 03
01/09/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,9865709988,OMP 03
01/10/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,10304932709,OMP 03
01/11/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,9183967344,OMP 03
01/12/2025,Extracciones en ATM con Tarjetas Prepagas,Monto,10036864170,OMP 03
01/01/2026,Extracciones en ATM con Tarjetas Prepagas,Monto,8740901276,OMP 03
01/02/2026,Extracciones en ATM con Tarjetas Prepagas,Monto,8207814826,OMP 03
01/03/2026,Extracciones en ATM con Tarjetas Prepagas,Monto,10078385662,OMP 03
01/04/2026,Extracciones en ATM con Tarjetas Prepagas,Monto,9024625874,OMP 03
01/05/2026,Extracciones en ATM con Tarjetas Prepagas,Monto,9384173853,OMP 03
01/06/2026,Extracciones en ATM con Tarjetas Prepagas,Monto,10213356755,OMP 03
01/01/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1053,OMP 04
01/02/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1053,OMP 04
01/03/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1055,OMP 04
01/04/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1058,OMP 04
01/05/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1056,OMP 04
01/06/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1062,OMP 04
01/07/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1059,OMP 04
01/08/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1053,OMP 04
01/09/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1060,OMP 04
01/10/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1062,OMP 04
01/11/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1066,OMP 04
01/12/2018,Cantidad de ATM por Operadora,BANCARD S.A.,1068,OMP 04
01/01/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1067,OMP 04
01/02/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1066,OMP 04
01/03/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1067,OMP 04
01/04/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1064,OMP 04
01/05/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1039,OMP 04
01/06/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1039,OMP 04
01/07/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1039,OMP 04
01/08/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1038,OMP 04
01/09/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1043,OMP 04
01/10/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1038,OMP 04
01/11/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1040,OMP 04
01/12/2019,Cantidad de ATM por Operadora,BANCARD S.A.,1035,OMP 04
01/01/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1038,OMP 04
01/02/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1038,OMP 04
01/03/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1038,OMP 04
01/04/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1038,OMP 04
01/05/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1039,OMP 04
01/06/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1033,OMP 04
01/07/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1029,OMP 04
01/08/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1029,OMP 04
01/09/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1030,OMP 04
01/10/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1033,OMP 04
01/11/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1043,OMP 04
01/12/2020,Cantidad de ATM por Operadora,BANCARD S.A.,1046,OMP 04
01/01/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1042,OMP 04
01/02/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1043,OMP 04
01/03/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1045,OMP 04
01/04/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1045,OMP 04
01/05/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1046,OMP 04
01/06/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1045,OMP 04
01/07/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1047,OMP 04
01/08/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1047,OMP 04
01/09/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1049,OMP 04
01/10/2021,Cantidad de ATM por Operadora,BANCARD S.A.,1015,OMP 04
01/11/2021,Cantidad de ATM por Operadora,BANCARD S.A.,988,OMP 04
01/12/2021,Cantidad de ATM por Operadora,BANCARD S.A.,990,OMP 04
01/01/2022,Cantidad de ATM por Operadora,BANCARD S.A.,990,OMP 04
01/02/2022,Cantidad de ATM por Operadora,BANCARD S.A.,993,OMP 04
01/03/2022,Cantidad de ATM por Operadora,BANCARD S.A.,997,OMP 04
01/04/2022,Cantidad de ATM por Operadora,BANCARD S.A.,997,OMP 04
01/05/2022,Cantidad de ATM por Operadora,BANCARD S.A.,1000,OMP 04
01/06/2022,Cantidad de ATM por Operadora,BANCARD S.A.,990,OMP 04
01/07/2022,Cantidad de ATM por Operadora,BANCARD S.A.,976,OMP 04
01/08/2022,Cantidad de ATM por Operadora,BANCARD S.A.,972,OMP 04
01/09/2022,Cantidad de ATM por Operadora,BANCARD S.A.,969,OMP 04
01/10/2022,Cantidad de ATM por Operadora,BANCARD S.A.,972,OMP 04
01/11/2022,Cantidad de ATM por Operadora,BANCARD S.A.,979,OMP 04
01/12/2022,Cantidad de ATM por Operadora,BANCARD S.A.,980,OMP 04
01/01/2023,Cantidad de ATM por Operadora,BANCARD S.A.,974,OMP 04
01/02/2023,Cantidad de ATM por Operadora,BANCARD S.A.,977,OMP 04
01/03/2023,Cantidad de ATM por Operadora,BANCARD S.A.,976,OMP 04
01/04/2023,Cantidad de ATM por Operadora,BANCARD S.A.,977,OMP 04
01/05/2023,Cantidad de ATM por Operadora,BANCARD S.A.,981,OMP 04
01/06/2023,Cantidad de ATM por Operadora,BANCARD S.A.,960,OMP 04
01/07/2023,Cantidad de ATM por Operadora,BANCARD S.A.,966,OMP 04
01/08/2023,Cantidad de ATM por Operadora,BANCARD S.A.,969,OMP 04
01/09/2023,Cantidad de ATM por Operadora,BANCARD S.A.,974,OMP 04
01/10/2023,Cantidad de ATM por Operadora,BANCARD S.A.,976,OMP 04
01/11/2023,Cantidad de ATM por Operadora,BANCARD S.A.,976,OMP 04
01/12/2023,Cantidad de ATM por Operadora,BANCARD S.A.,974,OMP 04
01/01/2024,Cantidad de ATM por Operadora,BANCARD S.A.,970,OMP 04
01/02/2024,Cantidad de ATM por Operadora,BANCARD S.A.,966,OMP 04
01/03/2024,Cantidad de ATM por Operadora,BANCARD S.A.,967,OMP 04
01/04/2024,Cantidad de ATM por Operadora,BANCARD S.A.,969,OMP 04
01/05/2024,Cantidad de ATM por Operadora,BANCARD S.A.,969,OMP 04
01/06/2024,Cantidad de ATM por Operadora,BANCARD S.A.,871,OMP 04
01/07/2024,Cantidad de ATM por Operadora,BANCARD S.A.,869,OMP 04
01/08/2024,Cantidad de ATM por Operadora,BANCARD S.A.,875,OMP 04
01/09/2024,Cantidad de ATM por Operadora,BANCARD S.A.,878,OMP 04
01/10/2024,Cantidad de ATM por Operadora,BANCARD S.A.,879,OMP 04
01/11/2024,Cantidad de ATM por Operadora,BANCARD S.A.,886,OMP 04
01/12/2024,Cantidad de ATM por Operadora,BANCARD S.A.,892,OMP 04
01/01/2025,Cantidad de ATM por Operadora,BANCARD S.A.,894,OMP 04
01/02/2025,Cantidad de ATM por Operadora,BANCARD S.A.,856,OMP 04
01/03/2025,Cantidad de ATM por Operadora,BANCARD S.A.,849,OMP 04
01/04/2025,Cantidad de ATM por Operadora,BANCARD S.A.,844,OMP 04
01/05/2025,Cantidad de ATM por Operadora,BANCARD S.A.,847,OMP 04
01/06/2025,Cantidad de ATM por Operadora,BANCARD S.A.,851,OMP 04
01/07/2025,Cantidad de ATM por Operadora,BANCARD S.A.,883,OMP 04
01/08/2025,Cantidad de ATM por Operadora,BANCARD S.A.,864,OMP 04
01/09/2025,Cantidad de ATM por Operadora,BANCARD S.A.,877,OMP 04
01/10/2025,Cantidad de ATM por Operadora,BANCARD S.A.,887,OMP 04
01/11/2025,Cantidad de ATM por Operadora,BANCARD S.A.,889,OMP 04
01/12/2025,Cantidad de ATM por Operadora,BANCARD S.A.,893,OMP 04
01/01/2026,Cantidad de ATM por Operadora,BANCARD S.A.,897,OMP 04
01/02/2026,Cantidad de ATM por Operadora,BANCARD S.A.,898,OMP 04
01/03/2026,Cantidad de ATM por Operadora,BANCARD S.A.,898,OMP 04
01/04/2026,Cantidad de ATM por Operadora,BANCARD S.A.,899,OMP 04
01/05/2026,Cantidad de ATM por Operadora,BANCARD S.A.,897,OMP 04
01/06/2026,Cantidad de ATM por Operadora,BANCARD S.A.,896,OMP 04
01/01/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,310,OMP 04
01/02/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,310,OMP 04
01/03/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,311,OMP 04
01/04/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,312,OMP 04
01/05/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,312,OMP 04
01/06/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,315,OMP 04
01/07/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,318,OMP 04
01/08/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,321,OMP 04
01/09/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,325,OMP 04
01/10/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,330,OMP 04
01/11/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,330,OMP 04
01/12/2018,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,330,OMP 04
01/01/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,335,OMP 04
01/02/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,347,OMP 04
01/03/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,351,OMP 04
01/04/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,369,OMP 04
01/05/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,376,OMP 04
01/06/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,378,OMP 04
01/07/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,389,OMP 04
01/08/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,394,OMP 04
01/09/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,400,OMP 04
01/10/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,403,OMP 04
01/11/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,409,OMP 04
01/12/2019,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,409,OMP 04
01/01/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,414,OMP 04
01/02/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,414,OMP 04
01/03/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,422,OMP 04
01/04/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,422,OMP 04
01/05/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,421,OMP 04
01/06/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,430,OMP 04
01/07/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,430,OMP 04
01/08/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,440,OMP 04
01/09/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,445,OMP 04
01/10/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,452,OMP 04
01/11/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,452,OMP 04
01/12/2020,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,459,OMP 04
01/01/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,459,OMP 04
01/02/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,468,OMP 04
01/03/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,471,OMP 04
01/04/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,468,OMP 04
01/05/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,470,OMP 04
01/06/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,472,OMP 04
01/07/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,476,OMP 04
01/08/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,478,OMP 04
01/09/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,481,OMP 04
01/10/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,507,OMP 04
01/11/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,544,OMP 04
01/12/2021,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,544,OMP 04
01/01/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,545,OMP 04
01/02/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,538,OMP 04
01/03/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,538,OMP 04
01/04/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,538,OMP 04
01/05/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,540,OMP 04
01/06/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,566,OMP 04
01/07/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,577,OMP 04
01/08/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,587,OMP 04
01/09/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,585,OMP 04
01/10/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,585,OMP 04
01/11/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,588,OMP 04
01/12/2022,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,597,OMP 04
01/01/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,594,OMP 04
01/02/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,598,OMP 04
01/03/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,581,OMP 04
01/04/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,584,OMP 04
01/05/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,584,OMP 04
01/06/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,586,OMP 04
01/07/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,585,OMP 04
01/08/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,589,OMP 04
01/09/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,589,OMP 04
01/10/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,589,OMP 04
01/11/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,592,OMP 04
01/12/2023,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,597,OMP 04
01/01/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,598,OMP 04
01/02/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,603,OMP 04
01/03/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,603,OMP 04
01/04/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,605,OMP 04
01/05/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,604,OMP 04
01/06/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,610,OMP 04
01/07/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,609,OMP 04
01/08/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,615,OMP 04
01/09/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,622,OMP 04
01/10/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,616,OMP 04
01/11/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,619,OMP 04
01/12/2024,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,627,OMP 04
01/01/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,626,OMP 04
01/02/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,623,OMP 04
01/03/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,629,OMP 04
01/04/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,628,OMP 04
01/05/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,628,OMP 04
01/06/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,627,OMP 04
01/07/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,621,OMP 04
01/08/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,622,OMP 04
01/09/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,613,OMP 04
01/10/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,602,OMP 04
01/11/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,604,OMP 04
01/12/2025,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,604,OMP 04
01/01/2026,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,606,OMP 04
01/02/2026,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,604,OMP 04
01/03/2026,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,605,OMP 04
01/04/2026,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,605,OMP 04
01/05/2026,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,606,OMP 04
01/06/2026,Cantidad de ATM por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,607,OMP 04
01/10/2024,Cantidad de ATM por Operadora,UPAY,13,OMP 04
01/11/2024,Cantidad de ATM por Operadora,UPAY,447,OMP 04
01/12/2024,Cantidad de ATM por Operadora,UPAY,462,OMP 04
01/01/2025,Cantidad de ATM por Operadora,UPAY,505,OMP 04
01/02/2025,Cantidad de ATM por Operadora,UPAY,540,OMP 04
01/03/2025,Cantidad de ATM por Operadora,UPAY,632,OMP 04
01/04/2025,Cantidad de ATM por Operadora,UPAY,672,OMP 04
01/05/2025,Cantidad de ATM por Operadora,UPAY,689,OMP 04
01/06/2025,Cantidad de ATM por Operadora,UPAY,695,OMP 04
01/07/2025,Cantidad de ATM por Operadora,UPAY,716,OMP 04
01/08/2025,Cantidad de ATM por Operadora,UPAY,759,OMP 04
01/09/2025,Cantidad de ATM por Operadora,UPAY,789,OMP 04
01/10/2025,Cantidad de ATM por Operadora,UPAY,853,OMP 04
01/11/2025,Cantidad de ATM por Operadora,UPAY,850,OMP 04
01/12/2025,Cantidad de ATM por Operadora,UPAY,842,OMP 04
01/01/2026,Cantidad de ATM por Operadora,UPAY,844,OMP 04
01/02/2026,Cantidad de ATM por Operadora,UPAY,847,OMP 04
01/03/2026,Cantidad de ATM por Operadora,UPAY,858,OMP 04
01/04/2026,Cantidad de ATM por Operadora,UPAY,843,OMP 04
01/05/2026,Cantidad de ATM por Operadora,UPAY,845,OMP 04
01/06/2026,Cantidad de ATM por Operadora,UPAY,844,OMP 04
01/01/2018,Cantidad de Comercios Adheridos por Operadora,BANCARD S.A.,25530,OMP 04
01/02/2018,Cantidad de Comercios Adheridos por Operadora,BANCARD S.A.,25794,OMP 04
01/03/2018,Cantidad de Comercios Adheridos por Operadora,BANCARD S.A.,26164,OMP 04
01/04/2018,Cantidad de Comercios Adheridos por Operadora,BANCARD S.A.,26664,OMP 04
01/05/2018,Cantidad de Comercios Adheridos por Operadora,BANCARD S.A.,27112,OMP 04
01/06/2018,Cantidad de Comercios Adheridos por Operadora,BANCARD S.A.,27263,OMP 04
01/07/2018,Cantidad de Comercios Adheridos por Operadora,BANCARD S.A.,27639,OMP 04
